,createdAt,closedAt,author,number,duration
1219,2021-02-01 16:27:36+00:00,2021-02-08 07:54:02+00:00,,3055,573986.0
1220,2021-02-04 11:04:59+00:00,2021-02-04 13:45:55+00:00,Clément Robert,3056,9656.0
1222,2021-02-05 11:49:55+00:00,2021-02-05 21:55:37+00:00,Clément Robert,3058,36342.0
1223,2021-02-05 14:48:29+00:00,2021-03-15 00:40:56+00:00,John ZuHone,3059,3232347.0
1224,2021-02-06 10:03:02+00:00,2021-02-07 22:05:40+00:00,Clément Robert,3060,129758.0
1225,2021-02-06 16:12:54+00:00,2021-04-08 19:22:52+00:00,Clément Robert,3061,5281798.0
1227,2021-02-06 17:18:15+00:00,2021-02-10 10:35:34+00:00,Clément Robert,3063,321439.0
1229,2021-02-08 09:27:00+00:00,2021-09-24 15:15:01+00:00,Clément Robert,3065,19720081.0
1230,2021-02-08 14:16:24+00:00,2021-02-12 17:37:25+00:00,Clément Robert,3066,357661.0
1231,2021-02-08 16:27:29+00:00,2021-02-10 09:17:20+00:00,,3067,146991.0
1232,2021-02-08 17:18:48+00:00,2021-02-10 19:02:13+00:00,Clément Robert,3068,179005.0
1233,2021-02-10 16:58:08+00:00,2021-02-10 23:19:02+00:00,Corentin Cadiou,3072,22854.0
1234,2021-02-10 17:42:14+00:00,2021-02-11 04:10:46+00:00,Clément Robert,3073,37712.0
1235,2021-02-11 12:42:58+00:00,2021-02-24 11:45:04+00:00,Clément Robert,3075,1119726.0
1236,2021-02-15 09:02:18+00:00,2021-02-23 08:42:09+00:00,Clément Robert,3077,689991.0
1237,2021-02-15 21:32:23+00:00,2021-04-29 15:54:49+00:00,Clément Robert,3078,6286946.0
1238,2021-02-15 22:21:30+00:00,2021-02-17 12:03:07+00:00,Britton Smith,3079,135697.0
1239,2021-02-17 05:39:55+00:00,2021-02-22 08:42:41+00:00,Jody Klymak,3080,442966.0
1240,2021-02-22 10:22:29+00:00,2021-04-08 19:10:35+00:00,Corentin Cadiou,3081,3919686.0
1241,2021-02-22 15:55:51+00:00,2021-02-24 18:13:19+00:00,Clément Robert,3082,181048.0
1242,2021-02-22 15:58:53+00:00,2021-02-24 11:45:16+00:00,Clément Robert,3083,157583.0
1243,2021-02-22 18:33:36+00:00,2021-02-24 15:28:24+00:00,Clément Robert,3086,161688.0
1244,2021-02-23 15:12:02+00:00,2021-03-17 15:32:15+00:00,Corentin Cadiou,3088,1902013.0
1245,2021-02-23 22:08:16+00:00,2021-04-09 15:32:21+00:00,Clément Robert,3089,3864245.0
1246,2021-02-24 16:22:17+00:00,2021-02-25 11:10:44+00:00,Clément Robert,3091,67707.0
1249,2021-02-24 22:19:49+00:00,2021-02-25 11:08:13+00:00,Clément Robert,3094,46104.0
1250,2021-02-25 14:34:08+00:00,2021-02-25 16:20:47+00:00,Clément Robert,3095,6399.0
1252,2021-02-25 21:21:51+00:00,2021-03-08 17:04:42+00:00,Clément Robert,3100,934971.0
1253,2021-02-26 14:08:51+00:00,2021-04-15 19:03:51+00:00,Corentin Cadiou,3101,4164900.0
1254,2021-02-26 15:35:19+00:00,2021-03-19 20:15:40+00:00,Kacper Kowalik,3102,1831221.0
1256,2021-02-27 11:16:26+00:00,2021-03-10 15:21:52+00:00,Kacper Kowalik,3105,965126.0
1258,2021-03-03 16:55:14+00:00,2021-08-28 21:31:08+00:00,Britton Smith,3107,15395754.0
1260,2021-03-04 22:53:57+00:00,2021-03-05 19:49:41+00:00,Clément Robert,3110,75344.0
1261,2021-03-06 00:43:22+00:00,2021-03-08 21:22:02+00:00,Chris Havlin,3111,247120.0
1263,2021-03-07 17:25:43+00:00,2021-03-08 16:57:45+00:00,Clément Robert,3113,84722.0
1265,2021-03-08 11:30:37+00:00,2021-03-29 14:59:07+00:00,Clément Robert,3115,1826910.0
1266,2021-03-08 13:32:30+00:00,2021-04-19 18:46:22+00:00,Britton Smith,3116,3647632.0
1267,2021-03-08 16:27:01+00:00,2021-03-09 08:26:34+00:00,,3117,57573.0
1270,2021-03-10 16:16:59+00:00,2021-03-11 11:29:47+00:00,Clément Robert,3120,69168.0
1271,2021-03-10 17:04:28+00:00,2021-03-11 11:29:02+00:00,Clément Robert,3121,66274.0
1272,2021-03-11 22:14:55+00:00,2021-03-18 17:44:03+00:00,Clément Robert,3123,588548.0
1273,2021-03-12 14:24:53+00:00,2021-04-01 15:38:23+00:00,Chris Havlin,3124,1732410.0
1274,2021-03-14 04:45:56+00:00,2021-03-17 02:29:17+00:00,John ZuHone,3127,251001.0
1275,2021-03-15 16:29:07+00:00,2021-03-17 10:35:55+00:00,,3129,151608.0
1276,2021-03-16 20:14:01+00:00,2021-03-16 21:30:57+00:00,John ZuHone,3130,4616.0
1277,2021-03-16 22:27:49+00:00,2021-08-30 17:37:57+00:00,Jared Coughlin,3131,14411408.0
1278,2021-03-17 14:32:16+00:00,2021-03-17 15:39:54+00:00,John ZuHone,3132,4058.0
1279,2021-03-22 16:30:31+00:00,2021-03-22 21:54:37+00:00,,3133,19446.0
1280,2021-03-22 22:51:28+00:00,2021-04-01 16:00:58+00:00,Clément Robert,3134,839370.0
1281,2021-03-23 14:36:02+00:00,2021-03-28 09:11:24+00:00,Kacper Kowalik,3135,412522.0
1282,2021-03-23 17:58:55+00:00,2021-03-23 21:30:30+00:00,Clément Robert,3137,12695.0
1283,2021-03-23 18:15:10+00:00,2021-04-01 15:39:15+00:00,Clément Robert,3138,768245.0
1284,2021-03-23 18:49:57+00:00,2021-03-24 09:18:23+00:00,Clément Robert,3139,52106.0
1285,2021-03-23 19:26:47+00:00,2021-03-24 16:56:56+00:00,Clément Robert,3140,77409.0
1286,2021-03-24 13:47:08+00:00,2021-03-24 16:55:56+00:00,Clément Robert,3141,11328.0
1287,2021-03-24 14:09:57+00:00,2021-03-24 16:55:17+00:00,Clément Robert,3142,9920.0
1288,2021-03-24 14:51:35+00:00,2021-03-24 18:39:28+00:00,Clément Robert,3143,13673.0
1289,2021-03-24 16:26:54+00:00,2021-03-24 18:39:49+00:00,Clément Robert,3144,7975.0
1290,2021-03-24 19:17:55+00:00,2021-03-25 19:14:17+00:00,Clément Robert,3145,86182.0
1291,2021-03-25 19:11:45+00:00,2021-03-26 18:18:11+00:00,John ZuHone,3147,83186.0
1292,2021-03-25 20:20:34+00:00,2021-04-01 15:38:55+00:00,Clément Robert,3148,587901.0
1293,2021-03-26 11:25:05+00:00,2021-03-29 14:53:00+00:00,Clément Robert,3149,271675.0
1294,2021-03-26 13:58:27+00:00,2021-03-26 15:13:10+00:00,Clément Robert,3150,4483.0
1295,2021-03-26 18:25:02+00:00,2021-03-29 15:00:10+00:00,John ZuHone,3152,246908.0
1296,2021-03-26 18:26:14+00:00,2021-04-19 19:17:13+00:00,Clément Robert,3153,2076659.0
1297,2021-03-27 13:04:27+00:00,2021-04-05 20:59:30+00:00,Clément Robert,3154,806103.0
1298,2021-03-28 21:57:50+00:00,2021-03-29 14:46:54+00:00,Clément Robert,3156,60544.0
1299,2021-03-29 09:23:56+00:00,2021-03-29 14:21:30+00:00,Clément Robert,3157,17854.0
1300,2021-03-29 10:13:28+00:00,2021-03-29 11:52:59+00:00,Corentin Cadiou,3158,5971.0
1301,2021-03-30 14:01:44+00:00,2021-04-07 14:18:08+00:00,Clément Robert,3159,692184.0
1302,2021-04-01 12:18:23+00:00,2021-04-01 15:56:39+00:00,Corentin Cadiou,3160,13096.0
1303,2021-04-01 15:49:12+00:00,2021-04-07 23:12:24+00:00,John ZuHone,3161,544992.0
1304,2021-04-03 14:05:24+00:00,2021-04-05 20:25:23+00:00,Clément Robert,3163,195599.0
1305,2021-04-05 16:31:31+00:00,2021-04-05 17:25:50+00:00,,3164,3259.0
1306,2021-04-06 16:44:15+00:00,2021-04-08 19:46:55+00:00,Corentin Cadiou,3166,183760.0
1307,2021-04-07 09:28:30+00:00,2021-04-08 15:29:13+00:00,Britton Smith,3168,108043.0
1308,2021-04-07 15:49:35+00:00,2021-04-08 19:02:50+00:00,Clément Robert,3169,97995.0
1309,2021-04-08 02:58:54+00:00,2021-04-08 19:07:33+00:00,John ZuHone,3171,58119.0
1311,2021-04-08 07:27:36+00:00,2021-04-10 14:24:14+00:00,Clément Robert,3173,197798.0
1312,2021-04-08 15:58:27+00:00,2021-04-10 14:26:59+00:00,Clément Robert,3175,167312.0
1313,2021-04-08 17:24:23+00:00,2021-04-10 14:25:18+00:00,Clément Robert,3176,162055.0
1314,2021-04-09 18:50:00+00:00,2021-05-19 19:15:14+00:00,Kacper Kowalik,3180,3457514.0
1315,2021-04-10 15:10:28+00:00,2021-04-10 19:36:36+00:00,Corentin Cadiou,3181,15968.0
1316,2021-04-10 16:42:08+00:00,2021-04-10 18:51:50+00:00,Clément Robert,3182,7782.0
1317,2021-04-11 09:44:29+00:00,2021-04-29 16:00:54+00:00,Clément Robert,3183,1577785.0
1318,2021-04-12 09:57:41+00:00,2021-05-17 09:29:44+00:00,Corentin Cadiou,3184,3022323.0
1319,2021-04-12 16:19:13+00:00,2021-04-12 17:50:00+00:00,Corentin Cadiou,3187,5447.0
1321,2021-04-13 02:16:51+00:00,2021-04-21 00:33:17+00:00,Kacper Kowalik,3193,684986.0
1322,2021-04-13 08:27:45+00:00,2021-04-16 09:40:31+00:00,Corentin Cadiou,3194,263566.0
1323,2021-04-13 10:28:26+00:00,2021-04-15 19:57:34+00:00,Clément Robert,3195,206948.0
1324,2021-04-13 13:37:39+00:00,2021-04-14 06:05:13+00:00,Corentin Cadiou,3196,59254.0
1325,2021-04-13 14:30:04+00:00,2021-06-29 17:39:03+00:00,Matthew Turk,3198,6664139.0
1326,2021-04-17 02:59:19+00:00,2021-04-17 10:25:00+00:00,Kacper Kowalik,3203,26741.0
1327,2021-04-17 18:24:54+00:00,2021-04-22 02:25:15+00:00,Corentin Cadiou,3204,374421.0
1328,2021-04-17 18:43:16+00:00,2021-04-24 08:03:43+00:00,Matthias Bussonnier,3205,566427.0
1329,2021-04-17 19:34:34+00:00,2021-05-07 13:08:12+00:00,Corentin Cadiou,3206,1704818.0
1330,2021-04-17 21:50:52+00:00,2021-04-20 19:46:57+00:00,Cameron Hummels,3207,251765.0
1332,2021-04-18 10:20:43+00:00,2021-04-20 04:22:03+00:00,Clément Robert,3212,151280.0
1333,2021-04-19 16:28:38+00:00,2021-04-19 18:26:14+00:00,,3213,7056.0
1334,2021-04-20 07:24:54+00:00,2021-04-20 19:46:45+00:00,Clément Robert,3214,44511.0
1335,2021-04-20 08:45:49+00:00,2021-04-20 10:08:35+00:00,Clément Robert,3215,4966.0
1336,2021-04-20 17:54:13+00:00,2021-04-21 12:02:07+00:00,Clément Robert,3217,65274.0
1338,2021-04-21 08:49:19+00:00,2021-04-21 13:27:52+00:00,Clément Robert,3219,16713.0
1339,2021-04-21 14:40:53+00:00,2021-05-18 16:00:15+00:00,Corentin Cadiou,3220,2337562.0
1340,2021-04-22 09:36:18+00:00,2021-04-26 16:33:22+00:00,Clément Robert,3221,370624.0
1341,2021-04-22 10:09:05+00:00,2021-05-18 13:11:13+00:00,Clément Robert,3222,2257328.0
1343,2021-04-22 12:09:01+00:00,2021-04-22 20:48:21+00:00,Clément Robert,3224,31160.0
1344,2021-04-22 16:17:27+00:00,2021-05-18 13:08:52+00:00,Clément Robert,3225,2235085.0
1345,2021-04-26 16:29:34+00:00,2021-04-27 10:15:55+00:00,,3226,63981.0
1347,2021-04-28 21:36:11+00:00,2021-05-12 18:14:01+00:00,Cameron Hummels,3232,1197470.0
1348,2021-04-29 01:24:26+00:00,2021-04-29 17:59:37+00:00,John ZuHone,3233,59711.0
1349,2021-04-29 07:30:53+00:00,2021-04-29 15:37:45+00:00,Cameron Hummels,3234,29212.0
1350,2021-04-29 19:08:59+00:00,2021-06-11 20:06:23+00:00,Clément Robert,3236,3718644.0
1351,2021-04-30 14:26:07+00:00,2021-10-09 15:50:28+00:00,Clément Robert,3238,14001861.0
1352,2021-05-01 10:15:49+00:00,2021-11-17 22:20:24+00:00,Clément Robert,3240,17323475.0
1353,2021-05-01 11:14:20+00:00,2021-05-18 13:03:59+00:00,Clément Robert,3242,1475379.0
1354,2021-05-01 11:27:11+00:00,2021-05-18 12:45:56+00:00,Clément Robert,3243,1473525.0
1357,2021-05-03 16:27:57+00:00,2021-05-03 17:57:11+00:00,,3247,5354.0
1358,2021-05-04 16:47:31+00:00,2021-05-18 12:16:17+00:00,,3248,1193326.0
1362,2021-05-10 16:23:07+00:00,2021-11-01 17:51:43+00:00,Corentin Cadiou,3254,15125316.0
1363,2021-05-10 19:16:45+00:00,2021-05-10 19:46:56+00:00,,3255,1811.0
1364,2021-05-13 09:23:08+00:00,2021-05-13 15:09:42+00:00,Clément Robert,3257,20794.0
1365,2021-05-13 18:49:03+00:00,2021-05-20 04:01:04+00:00,John ZuHone,3258,551521.0
1367,2021-05-14 16:50:34+00:00,2021-05-27 15:46:31+00:00,Clément Robert,3262,1119357.0
1368,2021-05-14 21:04:49+00:00,2021-05-18 07:52:40+00:00,Cameron Hummels,3263,298071.0
1369,2021-05-14 21:16:15+00:00,2021-05-15 10:42:08+00:00,Cameron Hummels,3264,48353.0
1370,2021-05-14 22:57:40+00:00,2021-05-18 07:24:38+00:00,Cameron Hummels,3265,289618.0
1371,2021-05-15 11:04:02+00:00,2021-05-15 19:56:21+00:00,Clément Robert,3267,31939.0
1374,2021-05-17 16:28:14+00:00,2021-05-17 17:36:16+00:00,,3271,4082.0
1375,2021-05-17 17:29:42+00:00,2021-05-21 02:04:20+00:00,John ZuHone,3272,290078.0
1376,2021-05-17 20:46:59+00:00,2021-05-19 08:26:09+00:00,Cameron Hummels,3273,128350.0
1377,2021-05-17 21:24:21+00:00,2021-05-28 16:55:50+00:00,Matthew Abruzzo,3274,934289.0
1378,2021-05-18 13:16:17+00:00,2021-05-18 20:52:41+00:00,Britton Smith,3275,27384.0
1380,2021-05-19 11:53:43+00:00,2021-05-21 04:32:29+00:00,Clément Robert,3277,146326.0
1381,2021-05-19 11:57:55+00:00,2021-10-13 21:33:24+00:00,Clément Robert,3278,12735329.0
1382,2021-05-19 20:13:47+00:00,2021-06-01 16:31:43+00:00,Clément Robert,3280,1109876.0
1383,2021-05-20 01:06:11+00:00,2021-10-13 14:44:05+00:00,Cameron Hummels,3282,12663474.0
1384,2021-05-20 04:25:17+00:00,2021-05-22 06:35:13+00:00,Cameron Hummels,3284,180596.0
1385,2021-05-20 05:00:32+00:00,2021-05-20 07:20:51+00:00,Britton Smith,3285,8419.0
1386,2021-05-20 09:15:09+00:00,2021-10-19 15:35:50+00:00,Corentin Cadiou,3287,13155641.0
1387,2021-05-20 18:13:39+00:00,2021-05-25 13:59:25+00:00,John ZuHone,3288,416746.0
1388,2021-05-20 19:38:10+00:00,2021-05-25 04:03:26+00:00,Clément Robert,3289,375916.0
1389,2021-05-21 16:12:44+00:00,2021-05-21 20:18:47+00:00,Britton Smith,3290,14763.0
1390,2021-05-21 18:50:27+00:00,2021-05-25 03:49:25+00:00,John ZuHone,3291,291538.0
1391,2021-05-22 13:27:05+00:00,2021-05-25 15:34:58+00:00,Matthew Turk,3293,266873.0
1392,2021-05-22 15:31:02+00:00,2021-05-27 09:49:33+00:00,Clément Robert,3294,411511.0
1393,2021-05-22 23:53:01+00:00,2021-06-03 21:31:45+00:00,Cameron Hummels,3295,1028324.0
1394,2021-05-24 14:07:46+00:00,2021-05-24 15:53:23+00:00,Kacper Kowalik,3298,6337.0
1396,2021-05-24 16:29:27+00:00,2021-05-25 03:25:46+00:00,,3300,39379.0
1397,2021-05-24 20:04:21+00:00,2021-05-27 21:09:06+00:00,Matthew Turk,3302,263085.0
1399,2021-05-25 15:12:27+00:00,2021-05-27 15:33:43+00:00,Britton Smith,3305,174076.0
1400,2021-05-25 17:45:42+00:00,2021-05-25 22:39:47+00:00,Cameron Hummels,3306,17645.0
1401,2021-05-28 07:19:39+00:00,2021-06-02 17:30:47+00:00,Clément Robert,3309,468668.0
1402,2021-05-28 08:43:24+00:00,2021-05-29 08:03:10+00:00,Corentin Cadiou,3310,83986.0
1403,2021-05-31 16:30:42+00:00,2021-05-31 17:53:55+00:00,,3313,4993.0
1404,2021-06-01 16:58:05+00:00,2021-06-01 16:59:56+00:00,Clément Robert,3316,111.0
1407,2021-06-02 15:21:32+00:00,2021-06-14 18:54:56+00:00,Britton Smith,3325,1049604.0
1408,2021-06-02 17:14:26+00:00,2021-06-02 19:58:50+00:00,Kacper Kowalik,3326,9864.0
1409,2021-06-02 22:10:50+00:00,2021-06-03 07:26:33+00:00,Clément Robert,3328,33343.0
1410,2021-06-02 22:24:33+00:00,2021-06-03 07:27:58+00:00,Clément Robert,3329,32605.0
1411,2021-06-03 06:14:37+00:00,2021-06-04 17:34:36+00:00,Clément Robert,3330,127199.0
1412,2021-06-03 07:49:21+00:00,2021-10-19 16:11:56+00:00,Corentin Cadiou,3332,11953355.0
1413,2021-06-03 09:20:24+00:00,2021-09-24 14:54:23+00:00,Corentin Cadiou,3333,9783239.0
1415,2021-06-05 11:21:22+00:00,2021-06-18 18:29:22+00:00,Clément Robert,3336,1148880.0
1416,2021-06-05 11:44:46+00:00,2021-06-18 18:29:23+00:00,Clément Robert,3337,1147477.0
1417,2021-06-05 12:41:40+00:00,2021-06-07 14:47:22+00:00,Clément Robert,3338,180342.0
1418,2021-06-05 13:47:43+00:00,2021-10-12 11:28:05+00:00,Matthew Turk,3339,11137222.0
1419,2021-06-05 14:19:58+00:00,2021-06-18 18:29:21+00:00,Clément Robert,3340,1138163.0
1420,2021-06-05 15:46:44+00:00,2021-06-07 14:47:51+00:00,Clément Robert,3342,169267.0
1421,2021-06-06 06:37:47+00:00,2021-10-09 14:32:43+00:00,Clément Robert,3343,10828496.0
1422,2021-06-08 00:55:28+00:00,2021-06-08 05:22:02+00:00,,3344,15994.0
1423,2021-06-08 08:10:38+00:00,2022-05-16 20:12:53+00:00,Corentin Cadiou,3346,29592135.0
1424,2021-06-09 09:03:32+00:00,2022-04-04 16:32:13+00:00,Clément Robert,3347,25860521.0
1425,2021-06-10 13:51:52+00:00,2021-08-03 18:43:27+00:00,Clément Robert,3348,4683095.0
1426,2021-06-10 15:49:03+00:00,2021-06-20 19:12:48+00:00,Clément Robert,3349,876225.0
1427,2021-06-12 13:11:03+00:00,2021-06-23 14:43:30+00:00,Clément Robert,3350,955947.0
1428,2021-06-14 09:11:54+00:00,2021-06-20 16:41:11+00:00,Britton Smith,3351,545357.0
1429,2021-06-14 16:31:05+00:00,2021-06-14 19:04:49+00:00,,3352,9224.0
1430,2021-06-14 19:55:49+00:00,2021-06-17 03:59:07+00:00,Matthew Turk,3354,201798.0
1431,2021-06-15 16:00:28+00:00,2021-06-18 06:52:52+00:00,Matthew Turk,3355,226344.0
1432,2021-06-15 18:15:17+00:00,2021-06-18 18:11:13+00:00,Clément Robert,3356,258956.0
1433,2021-06-16 07:44:39+00:00,2021-06-16 10:09:03+00:00,Clément Robert,3359,8664.0
1434,2021-06-16 17:25:10+00:00,2021-06-18 16:51:49+00:00,John ZuHone,3361,170799.0
1435,2021-06-16 18:05:57+00:00,2021-06-16 19:05:21+00:00,Clément Robert,3362,3564.0
1436,2021-06-16 19:08:30+00:00,2021-06-18 13:35:04+00:00,Kacper Kowalik,3363,152794.0
1437,2021-06-18 10:00:57+00:00,2021-06-21 20:11:05+00:00,Clément Robert,3364,295808.0
1438,2021-06-18 17:19:23+00:00,2021-06-24 11:02:27+00:00,Matthew Turk,3365,495784.0
1440,2021-06-18 20:01:28+00:00,2021-06-22 15:03:33+00:00,Matthew Turk,3367,327725.0
1441,2021-06-19 19:49:09+00:00,2021-06-22 12:21:43+00:00,Clément Robert,3368,232354.0
1442,2021-06-21 16:05:29+00:00,2021-06-21 20:24:48+00:00,John ZuHone,3370,15559.0
1443,2021-06-21 16:31:33+00:00,2021-06-21 17:50:40+00:00,,3371,4747.0
1444,2021-06-22 09:43:01+00:00,2021-06-22 11:52:20+00:00,Britton Smith,3372,7759.0
1445,2021-06-23 09:00:30+00:00,2021-06-23 19:02:27+00:00,Clément Robert,3373,36117.0
1446,2021-06-23 13:24:48+00:00,2021-06-24 08:26:45+00:00,John ZuHone,3374,68517.0
1447,2021-06-23 15:28:47+00:00,2021-06-24 08:26:27+00:00,John ZuHone,3375,61060.0
1448,2021-06-23 18:19:12+00:00,2021-07-09 13:45:10+00:00,Clément Robert,3376,1365958.0
1449,2021-06-24 18:45:49+00:00,2021-06-30 13:42:50+00:00,Clément Robert,3377,500221.0
1450,2021-06-25 09:14:22+00:00,2021-06-29 17:34:43+00:00,Clément Robert,3378,375621.0
1451,2021-06-26 09:13:22+00:00,2021-07-01 09:30:40+00:00,Clément Robert,3380,433038.0
1452,2021-06-28 11:51:21+00:00,2021-06-29 14:28:41+00:00,John ZuHone,3383,95840.0
1453,2021-06-28 17:41:24+00:00,2021-07-01 17:17:43+00:00,Clément Robert,3385,257779.0
1454,2021-06-29 03:36:43+00:00,2022-07-24 05:57:42+00:00,John ZuHone,3386,33704459.0
1455,2021-06-29 10:47:27+00:00,2021-07-08 15:34:35+00:00,Clément Robert,3387,794828.0
1456,2021-06-29 13:23:26+00:00,2021-06-29 20:15:14+00:00,Clément Robert,3388,24708.0
1457,2021-06-29 13:41:14+00:00,2021-07-01 09:30:54+00:00,Clément Robert,3390,157780.0
1458,2021-06-29 14:50:25+00:00,2021-06-30 12:08:30+00:00,Corentin Cadiou,3391,76685.0
1459,2021-06-30 07:36:18+00:00,2021-06-30 15:25:02+00:00,Cameron Hummels,3393,28124.0
1460,2021-06-30 08:48:07+00:00,2021-06-30 20:56:53+00:00,Corentin Cadiou,3394,43726.0
1461,2021-06-30 17:11:10+00:00,2021-06-30 18:36:45+00:00,Clément Robert,3396,5135.0
1462,2021-06-30 18:41:56+00:00,2021-07-01 09:38:43+00:00,Clément Robert,3397,53807.0
1463,2021-06-30 21:37:25+00:00,2021-07-01 18:10:01+00:00,Madicken Munk,3398,73956.0
1464,2021-07-01 15:05:03+00:00,2021-07-01 17:12:50+00:00,Kacper Kowalik,3400,7667.0
1465,2021-07-01 18:12:11+00:00,2021-11-30 20:36:09+00:00,Kacper Kowalik,3401,13141438.0
1466,2021-07-01 18:35:34+00:00,2021-07-07 20:29:59+00:00,Kacper Kowalik,3402,525265.0
1467,2021-07-02 03:43:13+00:00,2021-07-02 14:59:19+00:00,Kacper Kowalik,3403,40566.0
1469,2021-07-02 12:55:50+00:00,2021-10-09 14:31:49+00:00,Clément Robert,3405,8559359.0
1470,2021-07-02 14:08:01+00:00,2021-07-06 13:16:09+00:00,Kacper Kowalik,3406,342488.0
1472,2021-07-03 15:09:04+00:00,2021-07-08 15:28:48+00:00,Clément Robert,3408,433184.0
1473,2021-07-04 17:25:55+00:00,2021-10-11 21:50:12+00:00,Clément Robert,3410,8569457.0
1474,2021-07-05 20:55:31+00:00,2021-07-07 13:41:31+00:00,,3411,146760.0
1475,2021-07-06 16:33:36+00:00,2021-07-07 19:30:40+00:00,Clément Robert,3412,97024.0
1476,2021-07-06 21:44:42+00:00,2021-07-20 09:01:20+00:00,Matthew Turk,3413,1163798.0
1477,2021-07-07 03:27:17+00:00,2021-07-07 13:40:37+00:00,Madicken Munk,3414,36800.0
1478,2021-07-07 17:42:33+00:00,2021-07-07 19:22:56+00:00,,3417,6023.0
1479,2021-07-07 19:46:09+00:00,2021-07-08 15:28:06+00:00,Clément Robert,3418,70917.0
1481,2021-07-07 20:56:29+00:00,2021-07-08 15:26:20+00:00,Clément Robert,3420,66591.0
1482,2021-07-08 10:15:04+00:00,2022-09-23 16:51:24+00:00,Matthew Turk,3421,38212580.0
1483,2021-07-08 18:47:48+00:00,2021-07-09 08:45:21+00:00,Kacper Kowalik,3423,50253.0
1484,2021-07-09 08:54:14+00:00,2021-08-29 17:33:48+00:00,Clément Robert,3424,4437574.0
1485,2021-07-09 17:04:51+00:00,2021-07-09 18:35:36+00:00,Kacper Kowalik,3425,5445.0
1486,2021-07-09 20:29:58+00:00,2021-07-09 21:49:36+00:00,Kacper Kowalik,3427,4778.0
1487,2021-07-12 22:07:54+00:00,2021-07-13 07:20:07+00:00,,3430,33133.0
1488,2021-07-12 23:59:28+00:00,2021-07-13 19:14:26+00:00,Cameron Hummels,3432,69298.0
1489,2021-07-13 20:34:39+00:00,2021-10-09 14:30:03+00:00,Clément Robert,3433,7581324.0
1490,2021-07-14 17:59:11+00:00,2021-07-28 14:22:18+00:00,Alex Gurvich ,3435,1196587.0
1491,2021-07-14 20:32:02+00:00,2021-10-09 14:26:46+00:00,Clément Robert,3436,7494884.0
1493,2021-07-15 14:32:31+00:00,2021-07-17 16:54:57+00:00,Kacper Kowalik,3439,181346.0
1494,2021-07-15 16:53:07+00:00,2021-07-18 14:21:09+00:00,Clément Robert,3440,250082.0
1495,2021-07-16 16:08:02+00:00,2021-11-01 19:38:51+00:00,Clément Robert,3441,9343849.0
1496,2021-07-18 17:14:39+00:00,2021-10-27 12:05:23+00:00,Clément Robert,3442,8707844.0
1497,2021-07-19 14:46:03+00:00,2022-01-11 17:50:11+00:00,Corentin Cadiou,3443,15217448.0
1498,2021-07-19 20:38:22+00:00,2021-07-20 07:26:39+00:00,,3444,38897.0
1499,2021-07-20 19:27:01+00:00,2021-07-21 08:17:43+00:00,Andrew Myers,3445,46242.0
1500,2021-07-20 22:04:31+00:00,2021-08-04 07:07:26+00:00,Clément Robert,3446,1242175.0
1501,2021-07-21 18:03:43+00:00,2021-07-21 19:04:24+00:00,Kacper Kowalik,3447,3641.0
1503,2021-07-26 15:52:59+00:00,2021-10-09 14:28:58+00:00,Clément Robert,3453,6474959.0
1504,2021-07-26 16:33:30+00:00,2021-07-26 18:28:30+00:00,,3454,6900.0
1505,2021-07-27 02:59:32+00:00,2021-07-27 08:15:51+00:00,John ZuHone,3455,18979.0
1506,2021-07-27 03:03:48+00:00,2021-07-28 09:48:33+00:00,John ZuHone,3456,110685.0
1507,2021-08-02 16:35:16+00:00,2021-08-02 19:41:06+00:00,,3457,11150.0
1508,2021-08-05 13:10:12+00:00,2021-08-05 17:29:03+00:00,Clément Robert,3462,15531.0
1509,2021-08-06 21:12:15+00:00,2021-08-17 21:40:22+00:00,Clayton Strawn,3463,952087.0
1510,2021-08-09 12:07:05+00:00,2021-09-24 14:31:13+00:00,Clément Robert,3465,3983048.0
1511,2021-08-09 16:34:01+00:00,2021-08-09 17:48:05+00:00,,3466,4444.0
1512,2021-08-09 23:36:23+00:00,2021-08-16 09:29:24+00:00,Andrew Myers,3468,553981.0
1513,2021-08-10 13:51:05+00:00,2021-08-26 15:38:41+00:00,Navaneeth Suresh,3469,1388856.0
1514,2021-08-11 23:16:40+00:00,2021-08-24 17:29:33+00:00,Andrew Myers,3470,1102373.0
1515,2021-08-16 11:24:21+00:00,2021-09-01 15:21:50+00:00,Clément Robert,3474,1396649.0
1516,2021-08-16 12:55:49+00:00,2021-09-24 14:29:32+00:00,Clément Robert,3475,3375223.0
1518,2021-08-23 16:33:22+00:00,2021-08-25 05:27:11+00:00,,3478,132829.0
1519,2021-08-24 16:43:58+00:00,2021-08-30 16:45:20+00:00,Michael Zingale,3480,518482.0
1520,2021-08-25 05:46:27+00:00,2021-08-25 06:43:53+00:00,Clément Robert,3482,3446.0
1521,2021-08-25 15:15:40+00:00,2021-08-25 15:17:22+00:00,Clément Robert,3483,102.0
1522,2021-08-25 17:46:59+00:00,2021-09-24 14:28:08+00:00,Clément Robert,3484,2580069.0
1523,2021-08-25 18:07:53+00:00,2021-09-01 15:09:22+00:00,Clément Robert,3485,594089.0
1524,2021-08-26 07:59:14+00:00,2021-10-09 14:25:31+00:00,Clément Robert,3486,3824777.0
